"","time","long","lat","fh","sst"
"1982","2017-08-13",-69,44,51.9695833333333,17.9124999046326
"1983","2017-08-13",-68,44,26.89875,17.8849997520447
"1984","2017-08-20",-83,24,404.548055555556,28.5799999237061
"1985","2017-08-20",-83,25,17.8691666666667,27.9924998283386
"1986","2017-08-20",-97,26,1.60916666666667,27.3074998855591
"1987","2017-08-20",-80,26,4.97416666666667,27.5075001716614
"1988","2017-08-20",-97,27,176.48,26.8450002670288
"1989","2017-08-20",-96,27,5.39527777777778,26.8550000190735
"1990","2017-08-20",-95,27,28.2484722222222,26.8624997138977
"1991","2017-08-20",-97,28,139.77125,26.3825001716614
"1992","2017-08-20",-96,28,1493.07597222222,26.3899998664856
"1993","2017-08-20",-95,28,429.297777777778,26.3974995613098
"1994","2017-08-20",-94,28,29.5286111111111,26.4024996757507
"1995","2017-08-20",-93,28,92.2840277777778,26.4099998474121
"1996","2017-08-20",-92,28,192.957222222222,26.4200000762939
"1997","2017-08-20",-91,28,106.810555555556,26.4300003051758
"1998","2017-08-20",-90,28,74.5795833333333,26.4375004768372
"1999","2017-08-20",-95,29,243.089583333333,25.9300003051758
"2000","2017-08-20",-94,29,30.5418055555556,25.9350004196167
"2001","2017-08-20",-93,29,83.8351388888889,25.9400000572205
"2002","2017-08-20",-92,29,279.609583333333,25.9474997520447
"2003","2017-08-20",-91,29,45.6559722222222,25.9549999237061
"2004","2017-08-20",-90,29,145.749444444444,25.9625000953674
"2005","2017-08-20",-89,29,43.8763888888889,25.9674997329712
"2006","2017-08-20",-80,32,24.3651388888889,24.5400009155273
"2007","2017-08-20",-79,33,8.73083333333333,24.0425004959106
"2008","2017-08-20",-77,34,9.61194444444445,23.5400009155273
"2009","2017-08-20",-76,35,609.854166666667,23.0350008010864
"2010","2017-08-20",-75,35,16.3566666666667,23.0300006866455
"2011","2017-08-20",-75,36,27.9561111111111,22.527500629425
"2012","2017-08-20",-76,37,19.2083333333333,22.0350008010864
"2013","2017-08-20",-75,37,59.9672222222222,22.0250005722046
"2014","2017-08-20",-74,37,4.59277777777778,22.0150003433228
"2015","2017-08-20",-75,38,206.635972222222,21.5200004577637
"2016","2017-08-20",-74,38,494.590833333333,21.5100002288818
"2017","2017-08-20",-73,38,21.3240277777778,21.5
"2018","2017-08-20",-70,38,1.45152777777778,21.4699993133545
"2019","2017-08-20",-75,39,73.2123611111111,21.0150003433228
"2020","2017-08-20",-74,39,467.903888888889,21.0025000572205
"2021","2017-08-20",-73,39,1169.07569444444,20.9899997711182
"2022","2017-08-20",-72,39,139.756388888889,20.9799995422363
"2023","2017-08-20",-71,39,32.9129166666667,20.9674997329712
"2024","2017-08-20",-70,39,101.2775,20.9549999237061
"2025","2017-08-20",-69,39,4.70680555555556,20.9425001144409
"2026","2017-08-20",-74,40,205.949444444444,20.4974999427795
"2027","2017-08-20",-73,40,2015.75208333333,20.4799995422363
"2028","2017-08-20",-72,40,461.196805555556,20.467499256134
"2029","2017-08-20",-71,40,213.9325,20.4549999237061
"2030","2017-08-20",-70,40,160.947222222222,20.4400005340576
"2031","2017-08-20",-69,40,36.6281944444444,20.4275002479553
"2032","2017-08-20",-68,40,170.217777777778,20.4124999046326
"2033","2017-08-20",-67,40,60.1025,20.3974995613098
"2034","2017-08-20",-66,40,6.08541666666667,20.3849997520447
"2035","2017-08-20",-73,41,12.1633333333333,19.972499370575
"2036","2017-08-20",-72,41,189.787638888889,19.9574995040894
"2037","2017-08-20",-71,41,234.295972222222,19.9450001716614
"2038","2017-08-20",-70,41,400.602916666667,19.9275002479553
"2039","2017-08-20",-69,41,0.960972222222222,19.9124999046326
"2040","2017-08-20",-68,41,23.6155555555556,19.8974995613098
"2041","2017-08-20",-67,41,475.705694444444,19.8799996376038
"2042","2017-08-20",-70,42,55.1597222222222,19.414999961853
"2043","2017-08-20",-69,42,90.3769444444444,19.3974995613098
"2044","2017-08-20",-68,42,36.2604166666667,19.3799996376038
"2045","2017-08-20",-70,43,76.5920833333333,18.9049997329712
"2046","2017-08-20",-69,43,93.2676388888889,18.8849997520447
"2047","2017-08-20",-68,43,165.282222222222,18.8625001907349
"2048","2017-08-20",-69,44,71.0452777777778,18.3700003623962
"2049","2017-08-27",-83,24,340.994444444444,27.7574996948242
"2050","2017-08-27",-83,25,13.8177777777778,27.0974998474121
"2051","2017-08-27",-80,25,0.620416666666667,27.0824999809265
"2052","2017-08-27",-83,26,1.6275,26.5799999237061
"2053","2017-08-27",-97,27,16.4879166666667,26.1774997711182
"2054","2017-08-27",-97,28,34.3665277777778,25.7350001335144
"2055","2017-08-27",-96,28,21.1356944444444,25.7275004386902
"2056","2017-08-27",-95,28,55.7634722222222,25.7225003242493
"2057","2017-08-27",-93,28,14.9983333333333,25.710000038147
"2058","2017-08-27",-91,28,9.69138888888889,25.6949996948242
"2059","2017-08-27",-95,29,58.2181944444444,25.2774996757507
"2060","2017-08-27",-93,29,11.3779166666667,25.2600002288818
"2061","2017-08-27",-92,29,53.7345833333333,25.25
"2062","2017-08-27",-91,29,23.7222222222222,25.2424998283386
"2063","2017-08-27",-90,29,232.220694444444,25.2349996566772
"2064","2017-08-27",-81,32,1.78652777777778,23.7575001716614
"2065","2017-08-27",-80,32,19.7851388888889,23.7424998283386
"2066","2017-08-27",-79,33,1.40027777777778,23.2600002288818
"2067","2017-08-27",-77,34,11.4216666666667,22.7550001144409
"2068","2017-08-27",-76,34,10.1781944444444,22.7374997138977
"2069","2017-08-27",-76,35,280.133472222222,22.2600002288818
"2070","2017-08-27",-75,35,79.3340277777778,22.2399997711182
"2071","2017-08-27",-75,38,85.3051388888889,20.8099999427795
"2072","2017-08-27",-74,38,1.75861111111111,20.7850003242493
"2073","2017-08-27",-73,38,10.59875,20.7600002288818
"2074","2017-08-27",-75,39,58.0568055555556,20.3299999237061
"2075","2017-08-27",-74,39,54.9225,20.3049998283386
"2076","2017-08-27",-73,39,684.953194444444,20.2800002098083
"2077","2017-08-27",-72,39,8.16430555555556,20.2575001716614
"2078","2017-08-27",-71,39,49.6004166666667,20.2324995994568
"2079","2017-08-27",-74,40,172.276388888889,19.8249998092651
"2080","2017-08-27",-73,40,621.156944444444,19.7975001335144
"2081","2017-08-27",-72,40,252.044305555556,19.7725005149841
"2082","2017-08-27",-71,40,50.0793055555556,19.7474999427795
"2083","2017-08-27",-70,40,10.5766666666667,19.7199997901917
"2084","2017-08-27",-69,40,14.4443055555556,19.6925001144409
"2085","2017-08-27",-68,40,421.052083333333,19.6675000190735
"2086","2017-08-27",-73,41,10.9822222222222,19.3150000572205
"2087","2017-08-27",-72,41,114.249027777778,19.2875003814697
"2088","2017-08-27",-71,41,126.635277777778,19.2600002288818
"2089","2017-08-27",-70,41,270.059444444444,19.2324995994568
"2090","2017-08-27",-69,41,6.17555555555556,19.2074999809265
"2091","2017-08-27",-68,41,118.080833333333,19.1800003051758
"2092","2017-08-27",-67,41,354.520694444444,19.1499996185303
"2093","2017-08-27",-70,42,100.542083333333,18.7474999427795
"2094","2017-08-27",-69,42,25.2802777777778,18.7199997901917
"2095","2017-08-27",-68,42,64.9570833333333,18.6900000572205
"2096","2017-08-27",-70,43,70.8369444444444,18.2600002288818
"2097","2017-08-27",-69,43,67.5513888888889,18.2299995422363
"2098","2017-08-27",-68,43,208.000833333333,18.1999998092651
"2099","2017-08-27",-69,44,46.7691666666667,17.7399997711182
"2100","2017-08-27",-68,44,21.4018055555556,17.710000038147
"2101","2017-09-03",-83,24,590.544027777778,27.9675002098083
"2102","2017-09-03",-83,25,5.92472222222222,27.3400001525879
"2103","2017-09-03",-83,26,6.2525,26.8299999237061
"2104","2017-09-03",-97,27,340.512361111111,26.3524994850159
"2105","2017-09-03",-96,27,2.19569444444444,26.3549995422363
"2106","2017-09-03",-97,28,365.624861111111,25.9099998474121
"2107","2017-09-03",-96,28,354.384444444444,25.9099998474121
"2108","2017-09-03",-95,28,124.266527777778,25.9099998474121
"2109","2017-09-03",-93,28,54.2872222222222,25.9049997329712
"2110","2017-09-03",-92,28,181.763888888889,25.9049997329712
"2111","2017-09-03",-91,28,17.4877777777778,25.9049997329712
"2112","2017-09-03",-90,28,10.6381944444444,25.9024996757507
"2113","2017-09-03",-95,29,494.206805555556,25.4675002098083
"2114","2017-09-03",-94,29,7.82,25.4625000953674
"2115","2017-09-03",-93,29,41.4738888888889,25.4574999809265
"2116","2017-09-03",-92,29,57.7425,25.4549999237061
"2117","2017-09-03",-91,29,28.8480555555556,25.4524998664856
"2118","2017-09-03",-90,29,220.131944444444,25.4474997520447
"2119","2017-09-03",-79,31,39.4069444444444,24.4625000953674
"2120","2017-09-03",-81,32,19.5202777777778,24.0100002288818
"2121","2017-09-03",-80,32,34.1351388888889,24
"2122","2017-09-03",-79,33,6.82180555555556,23.5150003433228
"2123","2017-09-03",-78,33,1.68027777777778,23.5050001144409
"2124","2017-09-03",-77,34,13.4165277777778,23.0150003433228
"2125","2017-09-03",-76,35,256.189027777778,22.5250005722046
"2126","2017-09-03",-75,35,139.406111111111,22.5100002288818
"2127","2017-09-03",-74,35,25.5533333333333,22.4949998855591
"2128","2017-09-03",-76,36,0.261944444444444,22.0450000762939
"2129","2017-09-03",-75,36,13.9647222222222,22.0300002098083
"2130","2017-09-03",-76,37,8.09375,21.5674996376038
"2131","2017-09-03",-75,37,13.4751388888889,21.5499997138977
"2132","2017-09-03",-74,37,10.34,21.5300002098083
"2133","2017-09-03",-75,38,139.882777777778,21.0699996948242
"2134","2017-09-03",-74,38,356.413888888889,21.0499997138977
"2135","2017-09-03",-73,38,83.2780555555556,21.0300002098083
"2136","2017-09-03",-75,39,119.144722222222,20.5900001525879
"2137","2017-09-03",-74,39,271.828194444444,20.5674996376038
"2138","2017-09-03",-73,39,775.702638888889,20.5450000762939
"2139","2017-09-03",-74,40,282.927083333333,20.0824999809265
"2140","2017-09-03",-73,40,296.967361111111,20.0574998855591
"2141","2017-09-03",-72,40,162.294166666667,20.0350003242493
"2142","2017-09-03",-71,40,167.432083333333,20.0125002861023
"2143","2017-09-03",-70,40,35.5908333333333,19.9849996566772
"2144","2017-09-03",-69,40,81.19625,19.9624996185303
"2145","2017-09-03",-68,40,377.630138888889,19.9425001144409
"2146","2017-09-03",-67,40,57.3109722222222,19.9175000190735
"2147","2017-09-03",-66,40,27.2991666666667,19.8924994468689
"2148","2017-09-03",-72,41,146.341805555556,19.5475001335144
"2149","2017-09-03",-71,41,99.1126388888889,19.5250005722046
"2150","2017-09-03",-70,41,229.187361111111,19.5
"2151","2017-09-03",-69,41,76.4680555555556,19.472499370575
"2152","2017-09-03",-68,41,64.7138888888889,19.4474997520447
"2153","2017-09-03",-67,41,77.7745833333333,19.4225001335144
"2154","2017-09-03",-70,42,74.7480555555556,19.0100002288818
"2155","2017-09-03",-68,42,210.608333333333,18.9524998664856
"2156","2017-09-03",-70,43,6.30333333333333,18.5200004577637
"2157","2017-09-03",-69,43,48.65,18.4899997711182
"2158","2017-09-03",-68,43,7.35680555555556,18.460000038147
"2159","2017-09-03",-69,44,50.6491666666667,18
"2160","2017-09-10",-97,27,70.4008333333333,26.3775000572205
"2161","2017-09-10",-96,27,7.31930555555556,26.3849997520447
"2162","2017-09-10",-83,27,0.166388888888889,26.4749994277954
"2163","2017-09-10",-97,28,49.6076388888889,25.9024996757507
"2164","2017-09-10",-96,28,311.499166666667,25.9099998474121
"2165","2017-09-10",-95,28,88.5222222222222,25.9175000190735
"2166","2017-09-10",-92,28,2.34902777777778,25.9350004196167
"2167","2017-09-10",-91,28,2.02430555555556,25.9400005340576
"2168","2017-09-10",-95,29,492.758055555556,25.4400005340576
