"","time","long","lat","fh","sst"
"994","2017-09-03",-125,45,395.491666666667,23.2474999427795
"995","2017-09-03",-127,46,23.7379166666667,24.3375000953674
"996","2017-09-03",-126,46,299.470277777778,24.022500038147
"997","2017-09-03",-125,46,833.732916666667,22.9725003242493
"998","2017-09-03",-124,46,0.325416666666667,21.7575001716614
"999","2017-09-03",-128,47,27.0752777777778,24.4175000190735
"1000","2017-09-03",-127,47,1.635,24.1975002288818
"1001","2017-09-03",-126,47,232.654722222222,23.6375002861023
"1002","2017-09-03",-125,47,344.760138888889,22.3975005149841
"1003","2017-09-03",-126,48,161.644444444444,22.6424999237061
"1004","2017-09-03",-125,48,48.1098611111111,21.5174999237061
"1005","2017-09-10",-119,32,28.3813888888889,26.0574998855591
"1006","2017-09-10",-119,33,44.2680555555556,25.5425004959106
"1007","2017-09-10",-118,33,11.2013888888889,25.0175004005432
"1008","2017-09-10",-121,34,7.93736111111111,26.0349998474121
"1009","2017-09-10",-120,34,0.754583333333333,25.5125002861023
"1010","2017-09-10",-121,35,0.358055555555556,25.4949998855591
"1011","2017-09-10",-123,36,21.7315277777778,26.3375000953674
"1012","2017-09-10",-122,36,13.9516666666667,25.5900001525879
"1013","2017-09-10",-123,37,92.8355555555556,25.7625002861023
"1014","2017-09-10",-125,38,5.95875,27.1250004768372
"1015","2017-09-10",-124,38,45.4608333333333,25.9425001144409
"1016","2017-09-10",-125,39,22.5916666666667,26.1025004386902
"1017","2017-09-10",-124,39,1.42277777777778,25.2300000190735
"1018","2017-09-10",-126,41,15.1569444444444,24.4500002861023
"1019","2017-09-10",-125,41,1.85,24.2175002098083
"1020","2017-09-10",-126,42,53.39125,24.0625004768372
"1021","2017-09-10",-125,42,65.4876388888889,23.8575000762939
"1022","2017-09-10",-126,43,45.4322222222222,23.5550003051758
"1023","2017-09-10",-125,43,775.509305555556,23.2625002861023
"1024","2017-09-10",-126,44,50.1811111111111,22.7674999237061
"1025","2017-09-10",-125,44,573.503333333333,22.522500038147
"1026","2017-09-10",-128,45,29.455,22.6949996948242
"1027","2017-09-10",-127,45,20.8652777777778,22.4000000953674
"1028","2017-09-10",-126,45,16.5145833333333,22.2150001525879
"1029","2017-09-10",-125,45,498.386388888889,21.9749999046326
"1030","2017-09-10",-128,46,27.2366666666667,22.4674997329712
"1031","2017-09-10",-127,46,12.91375,22.2350001335144
"1032","2017-09-10",-126,46,53.7283333333333,22.0275001525879
"1033","2017-09-10",-125,46,528.094861111111,21.585000038147
"1034","2017-09-10",-128,47,272.289583333333,22.3274998664856
"1035","2017-09-10",-127,47,8.46875,22.1050000190735
"1036","2017-09-10",-126,47,137.343611111111,21.727499961853
"1037","2017-09-10",-125,47,582.081944444444,21.0749998092651
"1038","2017-09-10",-126,48,69.2905555555556,20.9475002288818
"1039","2017-09-10",-125,48,37.3452777777778,20.335000038147
"1040","2017-09-17",-120,32,1.00986111111111,26.2200002670288
"1041","2017-09-17",-119,32,4.52083333333333,25.7600002288818
"1042","2017-09-17",-119,33,58.9959722222222,25.2399997711182
"1043","2017-09-17",-118,33,3.48263888888889,24.7324995994568
"1044","2017-09-17",-121,34,6.26347222222222,25.5900001525879
"1045","2017-09-17",-120,34,0.157916666666667,25.1525001525879
"1046","2017-09-17",-121,35,0.575277777777778,25.0425000190735
"1047","2017-09-17",-123,36,8.73680555555556,25.652500629425
"1048","2017-09-17",-122,36,6.38541666666667,25.0175004005432
"1049","2017-09-17",-123,37,41.9690277777778,25.0799999237061
"1050","2017-09-17",-124,38,1.31375,25.2800002098083
"1051","2017-09-17",-125,39,20.4640277777778,25.7150001525879
"1052","2017-09-17",-124,39,5.32541666666667,24.6375002861023
"1053","2017-09-17",-125,40,19.7315277777778,24.6600003242493
"1054","2017-09-17",-126,41,69.8097222222222,24.4650001525879
"1055","2017-09-17",-125,41,188.720972222222,24.085000038147
"1056","2017-09-17",-127,42,6.39680555555556,24.3350005149841
"1057","2017-09-17",-126,42,77.9815277777778,24.1500000953674
"1058","2017-09-17",-125,42,294.084583333333,23.7325000762939
"1059","2017-09-17",-126,43,9.83805555555556,23.5950002670288
"1060","2017-09-17",-125,43,998.318472222222,23.022500038147
"1061","2017-09-17",-126,44,27.5865277777778,22.7625002861023
"1062","2017-09-17",-125,44,372.305694444444,22.2174997329712
"1063","2017-09-17",-126,45,6.95291666666667,22.227499961853
"1064","2017-09-17",-125,45,166.19125,21.6900000572205
"1065","2017-09-17",-126,46,51.7325,22.0874996185303
"1066","2017-09-17",-125,46,198.549861111111,21.335000038147
"1067","2017-09-17",-127,47,19.2918055555556,22.3000001907349
"1068","2017-09-17",-126,47,163.511527777778,21.7649998664856
"1069","2017-09-17",-125,47,187.706388888889,20.789999961853
"1070","2017-09-17",-126,48,168.402222222222,20.8874998092651
"1071","2017-09-17",-125,48,21.8251388888889,19.9724998474121
"1072","2017-09-24",-120,32,1.58847222222222,26.2925000190735
"1073","2017-09-24",-119,32,6.72597222222222,25.7699999809265
"1074","2017-09-24",-119,33,58.6322222222222,25.2199997901917
"1075","2017-09-24",-118,33,0.891944444444444,24.6199998855591
"1076","2017-09-24",-122,34,75.2386111111111,26.0600004196167
"1077","2017-09-24",-121,34,23.2955555555556,25.5975003242493
"1078","2017-09-24",-122,35,98.2677777777778,25.4725003242493
"1079","2017-09-24",-121,35,2.89583333333333,25.0225005149841
"1080","2017-09-24",-123,36,39.3445833333333,25.3550000190735
"1081","2017-09-24",-122,36,11.2288888888889,24.8875002861023
"1082","2017-09-24",-125,37,2.52888888888889,25.647500038147
"1083","2017-09-24",-124,37,29.1226388888889,25.1475005149841
"1084","2017-09-24",-123,37,152.722083333333,24.7550001144409
"1085","2017-09-24",-124,38,46.9723611111111,24.5075006484985
"1086","2017-09-24",-125,41,7.57194444444444,21.6925001144409
"1087","2017-09-24",-125,42,172.619166666667,21.5075001716614
"1088","2017-09-24",-126,43,100.109444444444,21.1675000190735
"1089","2017-09-24",-125,43,773.44875,21.1549997329712
"1090","2017-09-24",-128,44,12.6551388888889,20.6450004577637
"1091","2017-09-24",-127,44,10.3690277777778,20.3050003051758
"1092","2017-09-24",-126,44,87.4741666666667,20.1599998474121
"1093","2017-09-24",-125,44,893.860833333333,20.4349994659424
"1094","2017-09-24",-128,45,1.84388888888889,19.6225004196167
"1095","2017-09-24",-126,45,2.93583333333333,19.2250003814697
"1096","2017-09-24",-125,45,170.660972222222,19.6950001716614
"1097","2017-09-24",-126,46,57.8770833333333,18.8250007629395
"1098","2017-09-24",-125,46,1057.35402777778,19.175000667572
"1099","2017-09-24",-124,46,0.517638888888889,19.4600005149841
"1100","2017-09-24",-128,47,10.0368055555556,18.8275003433228
"1101","2017-09-24",-126,47,423.830555555556,18.6175003051758
"1102","2017-09-24",-125,47,242.8125,18.7624998092651
"1103","2017-09-24",-126,48,447.218472222222,18.147500038147
"1104","2017-09-24",-125,48,23.6856944444444,18.2349996566772
"1105","2017-10-01",-119,32,1.21055555555556,25.6275000572205
"1106","2017-10-01",-120,33,4.02583333333333,25.5475001335144
"1107","2017-10-01",-119,33,26.6073611111111,25.0350003242493
"1108","2017-10-01",-118,33,3.26166666666667,24.4400000572205
"1109","2017-10-01",-122,34,4.81958333333333,25.8599996566772
"1110","2017-10-01",-121,34,36.5731944444444,25.3849997520447
"1111","2017-10-01",-120,34,3.54527777777778,24.9425001144409
"1112","2017-10-01",-123,35,0.641527777777778,25.6700000762939
"1113","2017-10-01",-122,35,86.9170833333333,25.2374997138977
"1114","2017-10-01",-123,36,42.5719444444444,25.0225005149841
"1115","2017-10-01",-122,36,9.91805555555555,24.6150002479553
"1116","2017-10-01",-124,37,31.6444444444444,24.4150004386902
"1117","2017-10-01",-123,37,60.3869444444444,24.3775005340576
"1118","2017-10-01",-126,41,46.7155555555556,18.3649997711182
"1119","2017-10-01",-125,41,124.490694444444,18.5824995040894
"1120","2017-10-01",-125,42,168.400972222222,18.5849995613098
